file,perplexity
0,3.8353176
1,3.8377323
10,3.834361
100,3.831769
101,3.8318353
102,3.8315601
103,3.8313012
104,3.8335948
105,3.8381555
106,3.8385015
107,3.8326302
108,3.8323216
109,3.8363802
11,3.8328238
110,3.8306975
111,3.8315876
112,3.830645
113,3.8316638
114,3.8328896
115,3.8358922
116,3.8359554
117,3.8347805
118,3.8342135
119,3.8354173
12,3.8344402
120,3.832049
121,3.8382325
122,3.833025
123,3.828646
124,3.8328056
125,3.831609
126,3.833052
127,3.8363664
128,3.8337011
129,3.8331368
13,3.837574
130,3.8331327
131,3.8316808
132,3.835922
133,3.8361552
134,3.8383253
135,3.8320777
136,3.8324068
137,3.8376925
138,3.8386877
139,3.8387687
14,3.8326297
140,3.8358452
141,3.8312962
142,3.8325186
143,3.8318822
144,3.8294046
145,3.8335586
146,3.832683
147,3.8331194
148,3.832393
149,3.8322318
15,3.835687
150,3.8296387
151,3.833248
152,3.8326437
153,3.8291996
154,3.8365664
155,3.8353322
156,3.8377612
157,3.833886
158,3.831921
159,3.8318582
16,3.8355792
160,3.8365202
161,3.8325365
162,3.8326936
163,3.831515
164,3.8381405
165,3.8321984
166,3.8315876
167,3.834368
168,3.8366492
169,3.8367329
17,3.8324287
170,3.828971
171,3.8380082
172,3.8355434
173,3.8345778
174,3.834944
175,3.833041
176,3.8316283
177,3.8386972
178,3.8360481
179,3.834752
18,3.8353975
180,3.838268
181,3.8308158
182,3.8300145
183,3.82795
184,3.8318636
185,3.837816
186,3.831604
187,3.8388748
188,3.8348563
189,3.8312669
19,3.8320029
190,3.8337104
191,3.8375113
192,3.8303008
193,3.8323245
194,3.8310783
195,3.8303304
196,3.8331172
197,3.8359408
198,3.8368628
199,3.8290813
2,3.8370502
20,3.834637
200,3.8311112
201,3.8323843
202,3.8323874
203,3.8328161
204,3.832832
205,3.8354034
206,3.8327324
207,3.8332095
208,3.8346305
209,3.837155
21,3.830683
210,3.8348718
211,3.8375924
212,3.8315105
213,3.8370476
214,3.8321002
215,3.8334758
216,3.8317227
217,3.8312643
218,3.8361406
219,3.8380852
22,3.8282037
220,3.831013
221,3.8324094
222,3.8316574
223,3.8318543
224,3.831319
225,3.8331223
226,3.8329868
227,3.8372397
228,3.8306642
229,3.834809
23,3.833443
230,3.8315058
231,3.832864
232,3.833768
233,3.8326087
234,3.8332953
235,3.832647
236,3.8382192
237,3.8293977
238,3.8318548
239,3.8338137
24,3.8365223
240,3.832695
241,3.832558
242,3.838183
243,3.8320553
244,3.8315866
245,3.8312318
246,3.8366926
247,3.8388066
248,3.8351629
249,3.8345258
25,3.8330016
250,3.8334882
251,3.835751
252,3.8315904
253,3.8371477
254,3.8350909
255,3.8325076
256,3.8328252
257,3.8375003
258,3.8292227
259,3.8365445
26,3.8379738
260,3.8305788
261,3.828759
262,3.828419
263,3.832132
264,3.833289
265,3.8363185
266,3.8342667
267,3.8394735
268,3.836366
269,3.8313212
27,3.8328736
270,3.8325639
271,3.8318124
272,3.8314862
273,3.8347538
274,3.830933
275,3.8375201
276,3.8370342
277,3.8348818
278,3.831374
279,3.8366737
28,3.834812
280,3.8343275
281,3.8306618
282,3.8326488
283,3.8320472
284,3.838033
285,3.8381157
286,3.8316352
287,3.8318293
288,3.8333786
289,3.831004
29,3.8303723
290,3.8316607
291,3.8317666
292,3.8337953
293,3.837896
294,3.8341463
295,3.8347144
296,3.831388
297,3.8315825
298,3.8324661
299,3.8331902
3,3.833533
30,3.8333147
300,3.8358703
301,3.8320394
302,3.8379748
303,3.8327246
304,3.8324926
305,3.83034
306,3.8311913
307,3.8323948
308,3.8310661
309,3.8325071
31,3.8364375
310,3.83604
311,3.8326042
312,3.8333402
313,3.831636
314,3.8335211
315,3.834225
316,3.834662
317,3.8310153
318,3.832555
319,3.8359513
32,3.8335805
320,3.8328545
321,3.8295739
322,3.8350263
323,3.8386424
324,3.833868
325,3.8312144
326,3.8364122
327,3.8352883
328,3.8337774
329,3.8358457
33,3.8345857
330,3.8322144
331,3.8385248
332,3.8331995
333,3.8375928
334,3.8374386
335,3.8358867
336,3.8351498
337,3.828064
338,3.8338685
339,3.832266
34,3.8326945
340,3.8367841
341,3.8318627
342,3.8278897
343,3.8355668
344,3.8379378
345,3.8330271
346,3.8321111
347,3.832737
348,3.8311465
349,3.8322039
35,3.833436
350,3.8320746
351,3.833227
352,3.830903
353,3.8377855
354,3.8284113
355,3.8356988
356,3.8367598
357,3.8323908
358,3.8322797
359,3.8275945
36,3.8313076
360,3.8343256
361,3.8368723
362,3.8314972
363,3.8335989
364,3.832594
365,3.8329723
366,3.8335495
367,3.833048
368,3.8341272
37,3.8314562
38,3.8322573
39,3.8298643
4,3.837602
40,3.8321161
41,3.833348
42,3.8374326
43,3.8310483
44,3.8379917
45,3.8322058
46,3.8335302
47,3.831314
48,3.8354926
49,3.8344717
5,3.8302035
50,3.8372786
51,3.8373375
52,3.8310907
53,3.8320608
54,3.8284638
55,3.8372881
56,3.8346121
57,3.8349152
58,3.8284245
59,3.8369863
6,3.8316844
