file,perplexity
0,2.0377429
1,2.044104
10,2.0830991
100,2.061657
101,2.0679212
102,2.0705006
103,2.0614653
104,2.0837514
105,2.0541654
106,2.0447512
107,2.094989
108,2.0702682
109,2.030843
11,2.0635593
110,2.067478
111,2.0606706
112,2.0698278
113,2.0602965
114,2.053311
115,2.0743968
116,2.039821
117,2.086381
118,2.0738287
119,2.0925863
12,2.0722609
120,2.07002
121,2.0544662
122,2.0786498
123,2.0503807
124,2.0599005
125,2.0611947
126,2.0753646
127,2.0851622
128,2.0677636
129,2.0574577
13,2.0547569
130,2.0611684
131,2.0149505
132,2.0775278
133,2.0509582
134,2.0582051
135,2.0537283
136,2.0688417
137,2.0498366
138,2.052832
139,2.0525994
14,2.0319536
140,2.0826552
141,2.0469017
142,2.0586128
143,2.0604002
144,2.0528076
145,2.038866
146,2.0526903
147,2.0823553
148,2.0509682
149,2.0708961
15,2.0784714
150,2.043297
151,2.0525222
152,2.0527656
153,2.0539281
154,2.0300465
155,2.073532
156,2.054177
157,2.0584905
158,2.0602012
159,2.0653632
16,2.0797896
160,2.0874443
161,2.0541265
162,2.069387
163,2.0651531
164,2.0456939
165,2.0604835
166,2.0584867
167,2.070684
168,2.0350723
169,2.032494
17,2.096677
170,2.0515826
171,2.0546196
172,2.0546265
173,2.0730448
174,2.0751708
175,2.087482
176,2.047916
177,2.056515
178,2.0400946
179,2.071462
18,2.060794
180,2.0532832
181,2.094285
182,2.064552
183,2.0590963
184,2.0693934
185,2.0555563
186,2.0613344
187,2.055345
188,2.0592575
189,2.0474806
19,2.080129
190,2.0527053
191,2.0576386
192,2.0278525
193,2.0532627
194,2.0468285
195,2.0601223
196,2.054722
197,2.0841165
198,2.0559316
199,2.0508392
2,2.0543542
20,2.078519
200,2.0410485
201,2.0703037
202,2.079146
203,2.0905292
204,2.050263
205,2.0970886
206,2.0794315
207,2.0852082
208,2.0700314
209,2.0574505
21,2.080137
210,2.0766127
211,2.0412726
212,2.0369394
213,2.05741
214,2.062255
215,2.0697157
216,2.0754817
217,2.0575056
218,2.0599754
219,2.057463
22,2.080335
220,2.0609746
221,2.0592952
222,2.0616052
223,2.065572
224,2.063091
225,2.0793185
226,2.0832915
227,2.055749
228,2.0705464
229,2.0588882
23,2.0549622
230,2.05888
231,2.052525
232,2.062712
233,2.058655
234,2.0598729
235,2.051181
236,2.0444648
237,2.1013858
238,2.0625262
239,2.0566385
24,2.0562658
240,2.0524728
241,2.051845
242,2.0507877
243,2.097579
244,2.059397
245,2.060754
246,2.0538642
247,2.0582204
248,2.049025
249,2.0570965
25,2.0344152
250,2.0565414
251,2.0695662
252,2.0791125
253,2.053421
254,2.0724978
255,2.0705352
256,2.0527096
257,2.0438037
258,2.0944467
259,2.0856082
26,2.0571246
260,2.056953
261,2.0564072
262,2.0796385
263,2.068438
264,2.0908337
265,2.0758076
266,2.0553675
267,2.0769665
268,2.041384
269,2.0718076
27,2.058858
270,2.0979958
271,2.0890062
272,2.0637329
273,2.0588856
274,2.0735462
275,2.0528588
276,2.0553198
277,2.063408
278,2.06429
279,2.0555046
28,2.0792847
280,2.0568132
281,2.0701427
282,2.0965269
283,2.0476866
284,2.0470173
285,2.057906
286,2.0695896
287,2.0634563
288,2.0817304
289,2.0704875
29,2.0835536
290,2.0614934
291,2.0611484
292,2.1017342
293,2.0395799
294,2.072618
295,2.0808177
296,2.089646
297,2.0781946
298,2.0709941
299,2.0656066
3,2.054426
30,2.0371878
300,2.046439
301,2.058444
302,2.0537295
303,2.0617602
304,2.0688162
305,2.1011395
306,2.0590358
307,2.0585473
308,2.0703523
309,2.069999
31,2.0306928
310,2.0586488
311,2.0719898
312,2.060918
313,2.100043
314,2.0417764
315,2.0367491
316,2.0706458
317,2.0601237
318,2.0631037
319,2.0775087
32,2.0602314
320,2.091929
321,2.059701
322,2.0702927
323,2.05836
324,2.036535
325,2.0692937
326,2.0863976
327,2.086969
328,2.0367932
329,2.0747557
33,2.0428507
330,2.0683212
331,2.0531914
332,2.0534685
333,2.0774002
334,2.0565321
335,2.0791535
336,2.0673225
337,2.060808
338,2.0414414
339,2.0526474
34,2.0659935
340,2.0567703
341,2.0926776
342,2.0269954
343,2.0792592
344,2.057733
345,2.0857344
346,2.0713754
347,2.0542488
348,2.067879
349,2.0489652
35,2.0640795
350,2.06121
351,2.0810747
352,2.0676966
353,2.0543487
354,2.0811229
355,2.0929484
356,2.075221
357,2.0524793
358,2.0693507
359,2.0372062
36,2.0588493
360,2.0605936
361,2.073356
362,2.0679166
363,2.0339756
364,2.0628283
365,2.0869517
366,2.0515983
367,2.085543
368,2.037498
37,2.0701494
38,2.0533123
39,2.0936038
4,2.0431192
40,2.075078
41,2.0414462
42,2.0535371
43,2.0988595
44,2.0449722
45,2.0522604
46,2.0547516
47,2.0550284
48,2.0389595
49,2.0730307
5,2.051811
50,2.0444036
51,2.0538917
52,2.0498562
53,2.069337
54,2.0484145
55,2.0563457
56,2.0809107
57,2.0755398
58,2.0592601
59,2.0566952
6,2.0684316
60,2.0454874
61,2.0802462
62,2.0449595
63,2.0422513
64,2.0809195
65,2.0681913
66,2.097003
67,2.0608
68,2.051508
69,2.0740368
7,2.052901
70,2.0619574
71,2.0449705
72,2.049397
73,2.0604484
74,2.0739312
75,2.06678
76,2.061762
77,2.084512
78,2.0870152
79,2.066927
8,2.05273
80,2.0604692
81,2.055654
82,2.0613885
83,2.0723798
84,2.0853024
85,2.106556
86,2.0582438
87,2.0878615
88,2.0654366
89,2.0711272
9,2.044872
90,2.0797899
91,2.053597
92,2.0923119
93,2.0549083
94,2.0527835
95,2.0340037
96,2.0773938
97,2.0524588
98,2.05657
99,2.0544186
