file,perplexity
0,3.88403
1,3.903429
10,3.9180503
100,3.881482
101,3.9129639
102,3.9074175
103,3.8813407
104,3.899333
105,3.906683
106,3.9052465
107,3.9092536
108,3.9055934
109,3.8852386
11,3.8863554
110,3.9095547
111,3.8797195
112,3.908446
113,3.8802662
114,3.8953114
115,3.9072204
116,3.8848338
117,3.8892424
118,3.8917055
119,3.905929
12,3.892303
120,3.9079118
121,3.873714
122,3.8978922
123,3.8849413
124,3.8803174
125,3.880437
126,3.918246
127,3.8895655
128,3.8909256
129,3.8948035
13,3.8733256
130,3.8827815
131,3.8807445
132,3.8878994
133,3.889642
134,3.9076862
135,3.8954601
136,3.885554
137,3.9039083
138,3.871174
139,3.8707826
14,3.8985002
140,3.9163277
141,3.8799272
142,3.881264
143,3.8813732
144,3.8974257
145,3.8999238
146,3.8955112
147,3.8948429
148,3.8863425
149,3.9070141
15,3.8865979
150,3.8948119
151,3.899908
152,3.8967202
153,3.9024417
154,3.886256
155,3.9117575
156,3.9066052
157,3.8885052
158,3.8799813
159,3.8817592
16,3.9267871
160,3.905441
161,3.8949873
162,3.9099038
163,3.8788574
164,3.9045558
165,3.8814847
166,3.8806136
167,3.8923805
168,3.8877559
169,3.885642
17,3.8993173
170,3.8940885
171,3.8692555
172,3.917275
173,3.8902597
174,3.8928266
175,3.8960006
176,3.885071
177,3.9075694
178,3.885863
179,3.9018338
18,3.8879027
180,3.873437
181,3.9207733
182,3.8789291
183,3.8917525
184,3.905738
185,3.9066951
186,3.8876715
187,3.8890653
188,3.8881767
189,3.880935
19,3.9148839
190,3.8995068
191,3.9061198
192,3.8878596
193,3.8953764
194,3.8812993
195,3.8832893
196,3.8986897
197,3.9059203
198,3.870628
199,3.8975332
2,3.868793
20,3.8854337
200,3.8987176
201,3.9080966
202,3.927001
203,3.900858
204,3.8980293
205,3.9051561
206,3.8958282
207,3.8956811
208,3.8923147
209,3.8696606
21,3.899957
210,3.9087572
211,3.9020617
212,3.8985293
213,3.8710914
214,3.8843162
215,3.8891919
216,3.9048545
217,3.87954
218,3.8910158
219,3.9062624
22,3.887473
220,3.8800123
221,3.8803174
222,3.8844454
223,3.8805954
224,3.9162874
225,3.897113
226,3.899374
227,3.8707883
228,3.8778822
229,3.8903143
23,3.9010873
230,3.8796709
231,3.8979461
232,3.8818493
233,3.8801053
234,3.8830996
235,3.8968236
236,3.9041
237,3.9100332
238,3.88083
239,3.8901224
24,3.87458
240,3.896246
241,3.8966663
242,3.9052744
243,3.8970578
244,3.8804276
245,3.8816175
246,3.8691769
247,3.909192
248,3.8835244
249,3.8875268
25,3.891888
250,3.9007738
251,3.8862398
252,3.9122024
253,3.8883624
254,3.89357
255,3.8800797
256,3.8962398
257,3.9021575
258,3.901714
259,3.8913581
26,3.9072452
260,3.8810277
261,3.8837829
262,3.8896644
263,3.9112034
264,3.9096403
265,3.8907838
266,3.9028912
267,3.8863337
268,3.8817933
269,3.9125082
27,3.880158
270,3.9007514
271,3.9010026
272,3.8945248
273,3.8888307
274,3.8751278
275,3.888135
276,3.87033
277,3.9046175
278,3.91571
279,3.8715131
28,3.903395
280,3.901194
281,3.910118
282,3.900777
283,3.881049
284,3.9033053
285,3.9073508
286,3.9130194
287,3.8798873
288,3.900883
289,3.9084704
29,3.8731427
290,3.8804538
291,3.8800306
292,3.9235551
293,3.9028893
294,3.8917482
295,3.9312694
296,3.9257538
297,3.8892229
298,3.913186
299,3.9063048
3,3.887647
30,3.8991592
300,3.8908312
301,3.8810022
302,3.905232
303,3.8832383
304,3.9037797
305,3.919748
306,3.8785384
307,3.8783927
308,3.907238
309,3.906959
31,3.884191
310,3.8770943
311,3.9101195
312,3.8804207
313,3.9080915
314,3.9023254
315,3.900763
316,3.9010165
317,3.878531
318,3.8815713
319,3.8902004
32,3.8807588
320,3.8859284
321,3.8910236
322,3.9040627
323,3.909195
324,3.8995059
325,3.9145055
326,3.8909035
327,3.9159508
328,3.8961558
329,3.8902116
33,3.9035294
330,3.9126287
331,3.8704965
332,3.895918
333,3.8906498
334,3.9045548
335,3.906954
336,3.8965445
337,3.9010184
338,3.9013057
339,3.8971274
34,3.9111903
340,3.8731885
341,3.9007556
342,3.8941958
343,3.9244132
344,3.9065325
345,3.8979368
346,3.9104085
347,3.8944776
348,3.907803
349,3.8943884
35,3.8919482
350,3.8800178
351,3.8968906
352,3.9140818
353,3.869708
354,3.8888538
355,3.9063034
356,3.8800468
357,3.8965964
358,3.9011626
359,3.8929124
36,3.879727
360,3.8997695
361,3.908037
362,3.9130437
363,3.8909388
364,3.8795233
365,3.8943503
366,3.8991935
367,3.8938806
368,3.8975818
37,3.907587
38,3.8943508
39,3.9141722
4,3.902542
40,3.907513
41,3.8724465
42,3.8887937
43,3.9183753
44,3.9051404
45,3.896948
46,3.8836749
47,3.8829036
48,3.8856676
49,3.8916717
5,3.8944771
50,3.9030545
51,3.9050853
52,3.8819585
53,3.907445
54,3.8920195
55,3.870402
56,3.9138894
57,3.8986204
58,3.886482
59,3.8716037
6,3.9069457
60,3.8844705
61,3.8874948
62,3.9028552
63,3.9032958
64,3.9293828
65,3.9097424
66,3.9007518
67,3.8805447
68,3.884822
69,3.8936908
7,3.8684545
70,3.8810174
71,3.8826935
72,3.8800926
73,3.8807967
74,3.8974347
75,3.911313
76,3.8846784
77,3.906546
78,3.8950133
79,3.9077492
8,3.9009817
80,3.8826172
81,3.8954136
82,3.9090858
83,3.9081638
84,3.8952024
85,3.910871
86,3.8848395
87,3.8831897
88,3.8892753
89,3.9067132
9,3.9018514
90,3.9289632
91,3.8889627
92,3.897687
93,3.899982
94,3.8972576
95,3.8986075
96,3.8920228
97,3.9000456
98,3.907384
99,3.8945081
