file,perplexity
0,3.8558726
1,3.8657458
10,3.8651328
100,3.860904
101,3.8649325
102,3.8639696
103,3.8606076
104,3.8649538
105,3.8672848
106,3.8669574
107,3.862886
108,3.8642018
109,3.860771
11,3.8603578
110,3.8622506
111,3.8610415
112,3.8636992
113,3.8605072
114,3.8625276
115,3.866415
116,3.8560767
117,3.8611066
118,3.8641267
119,3.8614006
12,3.8639333
120,3.8644493
121,3.860932
122,3.8646297
123,3.856301
124,3.8605359
125,3.8604834
126,3.8671584
127,3.8619466
128,3.8628755
129,3.8623762
13,3.859858
130,3.8630886
131,3.8590295
132,3.8611815
133,3.8646183
134,3.8668518
135,3.8621814
136,3.8615716
137,3.8667684
138,3.8604457
139,3.8604498
14,3.863318
140,3.8642788
141,3.8604796
142,3.8612542
143,3.8599398
144,3.860374
145,3.8617778
146,3.8616464
147,3.863679
148,3.8644454
149,3.8646343
15,3.8608277
150,3.8598368
151,3.8637094
152,3.8629565
153,3.8622253
154,3.8606784
155,3.8613915
156,3.8664339
157,3.8655422
158,3.8613658
159,3.8616517
16,3.8653002
160,3.8611605
161,3.8618188
162,3.8634055
163,3.861565
164,3.8664587
165,3.8610938
166,3.8606393
167,3.8612096
168,3.8610973
169,3.8612363
17,3.86213
170,3.8599749
171,3.8616092
172,3.862874
173,3.8644607
174,3.8647404
175,3.864194
176,3.8618722
177,3.8675237
178,3.8573644
179,3.865972
18,3.864633
180,3.860095
181,3.8646514
182,3.8581789
183,3.8571124
184,3.8639615
185,3.8669906
186,3.8618233
187,3.8614593
188,3.866905
189,3.8607945
19,3.8664715
190,3.8635147
191,3.866223
192,3.8571084
193,3.8621507
194,3.8605008
195,3.8589406
196,3.8632724
197,3.8613777
198,3.8605447
199,3.8589861
2,3.8608687
20,3.8642948
200,3.8625894
201,3.864561
202,3.8629606
203,3.8624015
204,3.8625622
205,3.8596704
206,3.8640678
207,3.8640096
208,3.8643386
209,3.8608613
21,3.860718
210,3.8649416
211,3.8659127
212,3.8644083
213,3.860575
214,3.8607411
215,3.8626704
216,3.8646219
217,3.8599486
218,3.8593712
219,3.867106
22,3.8592856
220,3.8582144
221,3.8606832
222,3.860678
223,3.8623564
224,3.8629177
225,3.864123
226,3.8642087
227,3.8613338
228,3.8628983
229,3.8667717
23,3.862975
230,3.860808
231,3.8631406
232,3.862518
233,3.860892
234,3.8631346
235,3.8629818
236,3.8669386
237,3.8599312
238,3.8608322
239,3.8666496
24,3.8604534
240,3.8630702
241,3.8631802
242,3.8662043
243,3.861267
244,3.8601425
245,3.860093
246,3.8607416
247,3.8678584
248,3.8583386
249,3.8673806
25,3.860143
250,3.8617225
251,3.8623495
252,3.8631306
253,3.8595645
254,3.8644364
255,3.8628726
256,3.8622262
257,3.8657389
258,3.8611333
259,3.8656983
26,3.8668768
260,3.8587635
