file,perplexity
0,2.077992
1,2.0268295
10,2.0820923
100,2.0677295
101,2.0665703
102,2.06834
103,2.0691555
104,2.0649078
105,2.0312743
106,2.0266995
107,2.0906875
108,2.0673733
109,2.0739782
11,2.0668883
110,2.064761
111,2.0672216
112,2.06916
113,2.0682096
114,2.045645
115,2.0681043
116,2.0786865
117,2.0680332
118,2.058392
119,2.0705955
12,2.0636237
120,2.066428
121,2.099067
122,2.0614977
123,2.048355
124,2.0704644
125,2.0690322
126,2.076605
127,2.0575497
128,2.0584605
129,2.049494
13,2.101435
130,2.0696692
131,2.0062838
132,2.0539074
133,2.0490706
134,2.03359
135,2.0469449
136,2.0769417
137,2.0290449
138,2.09796
139,2.097811
14,2.0322893
140,2.0724897
141,2.0388455
142,2.068283
143,2.068029
144,2.044861
145,2.033047
146,2.0469785
147,2.0653977
148,2.0401626
149,2.0659087
15,2.066679
150,2.0501764
151,2.0443425
152,2.0456636
153,2.0588782
154,2.0736847
155,2.0675936
156,2.0313327
157,2.0444934
158,2.0670724
159,2.0732856
16,2.0763593
160,2.0662856
161,2.047748
162,2.069106
163,2.0687983
164,2.0281386
165,2.068595
166,2.0676372
167,2.0668812
168,2.0759263
169,2.0738857
17,2.0803597
170,2.0454364
171,2.0997825
172,2.0481553
173,2.0638654
174,2.0659432
175,2.0655196
176,2.0400043
177,2.03246
178,2.0828972
179,2.064463
18,2.0451388
180,2.0982115
181,2.0883172
182,2.0651264
183,2.06195
184,2.068385
185,2.0309825
186,2.0621524
187,2.0887296
188,2.0441647
189,2.0399191
19,2.0902722
190,2.0456326
191,2.0328677
192,2.0306597
193,2.0464706
194,2.0386164
195,2.0724535
196,2.046588
197,2.0649395
198,2.1040277
199,2.0582895
2,2.102122
20,2.0804064
200,2.0425746
201,2.0660968
202,2.0787108
203,2.0650277
204,2.0424035
205,2.0693746
206,2.0617638
207,2.0636995
208,2.0616245
209,2.1037562
21,2.076249
210,2.0653203
211,2.0260074
212,2.0427845
213,2.1032624
214,2.069287
215,2.0590003
216,2.0705857
217,2.0700152
218,2.0423117
219,2.0329506
22,2.115911
220,2.0683365
221,2.0688276
222,2.0672731
223,2.0735765
224,2.0618076
225,2.0619285
226,2.064556
227,2.1022725
228,2.0756617
229,2.044188
23,2.0453598
230,2.0687954
231,2.043911
232,2.0720825
233,2.0678403
234,2.06852
235,2.0444908
236,2.0273407
237,2.078607
238,2.0684702
239,2.0457094
24,2.1034117
240,2.0452957
241,2.0454795
242,2.0306456
243,2.0801315
244,2.0679352
245,2.0686214
246,2.1016028
247,2.0333955
248,2.0872009
249,2.0431852
25,2.0271792
250,2.050598
251,2.0538054
252,2.070679
253,2.0889559
254,2.0641205
255,2.074064
256,2.0461435
257,2.0267024
258,2.0868902
259,2.061143
26,2.0332775
260,2.0652716
261,2.0548255
262,2.1165173
263,2.0692885
264,2.0733004
265,2.0581853
266,2.0488336
267,2.0688653
268,2.084423
269,2.0672534
27,2.0687714
270,2.079213
271,2.0719683
272,2.06157
273,2.0431921
274,2.0751698
275,2.0873475
276,2.1032133
277,2.057935
278,2.0618384
279,2.1023128
28,2.076286
280,2.0498686
281,2.0632334
282,2.0780492
283,2.0384238
284,2.0284846
285,2.03226
286,2.0642467
287,2.0695572
288,2.0637796
289,2.065527
