,log_likelihood
1742,-2965.958984375
1743,-2965.016357421875
1744,-2964.11376953125
1745,-2961.3486328125
1746,-2963.40673828125
1747,-2962.4423828125
1748,-2964.25048828125
1749,-2963.0859375
1750,-2961.62451171875
1751,-2962.621337890625
1752,-2963.56884765625
1753,-2966.64794921875
1754,-2966.8349609375
1755,-2963.0986328125
1756,-2964.772705078125
1757,-2961.47119140625
1758,-2965.37548828125
1759,-2959.510986328125
1760,-2961.470703125
1761,-2963.3359375
1762,-2963.9345703125
1763,-2963.15771484375
1764,-2963.0
1765,-2961.762451171875
1766,-2964.247802734375
1767,-2963.77392578125
1768,-2963.842529296875
1769,-2962.40771484375
1770,-2965.8505859375
1771,-2964.345703125
1772,-2961.759765625
1773,-2964.478759765625
1774,-2961.4267578125
1775,-2961.216552734375
1776,-2961.60009765625
1777,-2969.744384765625
1778,-2963.1708984375
1779,-2963.53466796875
1780,-2963.526611328125
1781,-2964.694580078125
1782,-2963.4267578125
1783,-2961.582763671875
1784,-2964.2841796875
1785,-2963.5859375
1786,-2964.130615234375
1787,-2964.42822265625
1788,-2965.23193359375
1789,-2964.18896484375
1790,-2962.41357421875
1791,-2968.2294921875
1792,-2962.830810546875
1793,-2964.6611328125
1794,-2962.410400390625
1795,-2965.415771484375
1796,-2963.3310546875
1797,-2963.8154296875
1798,-2964.762939453125
1799,-2963.12255859375
1800,-2968.75244140625
1801,-2965.83984375
1802,-2962.15576171875
1803,-2965.57470703125
1804,-2962.7080078125
1805,-2965.4599609375
1806,-2967.275634765625
1807,-2964.51904296875
1808,-2963.07568359375
1809,-2962.71044921875
1810,-2961.8193359375
1811,-2964.19775390625
1812,-2962.8994140625
1813,-2962.50048828125
1814,-2963.403076171875
1815,-2961.880859375
1816,-2963.38134765625
1817,-2964.83935546875
1818,-2966.1015625
1819,-2960.5068359375
1820,-2963.56396484375
1821,-2963.48388671875
1822,-2964.71142578125
1823,-2966.78173828125
1824,-2964.953125
1825,-2963.57470703125
1826,-2964.0478515625
1827,-2962.515625
1828,-2962.51513671875
1829,-2965.5458984375
1830,-2963.67578125
1831,-2969.236328125
1832,-2961.55810546875
1833,-2965.596923828125
1834,-2965.116455078125
1835,-2964.400146484375
1836,-2967.3037109375
1837,-2963.78662109375
1838,-2964.02294921875
1839,-2964.427978515625
1840,-2964.51806640625
1841,-2964.662841796875
1842,-2966.0380859375
1843,-2962.4521484375
1844,-2963.36474609375
1845,-2962.24267578125
1846,-2965.388671875
1847,-2964.921630859375
1848,-2963.859619140625
1849,-2963.985107421875
1850,-2962.88525390625
1851,-2969.718017578125
1852,-2966.78466796875
1853,-2963.76806640625
1854,-2961.29541015625
1855,-2962.0390625
1856,-2963.904296875
1857,-2966.244873046875
1858,-2961.90771484375
1859,-2962.298828125
1860,-2964.48486328125
1861,-2963.88671875
1862,-2963.418701171875
1863,-2966.3359375
1864,-2962.2275390625
1865,-2962.72900390625
1866,-2963.510986328125
1867,-2964.10302734375
