file,perplexity
0,2.1196814
1,2.0656853
10,2.1160417
100,2.0919266
101,2.1088467
102,2.1096694
103,2.0921197
104,2.1041017
105,2.0708735
106,2.0654385
107,2.1071482
108,2.1092446
109,2.0842767
11,2.1133008
110,2.1057196
111,2.092812
112,2.1112068
113,2.0951784
114,2.0793009
115,2.0977073
116,2.122094
117,2.1067204
118,2.090736
119,2.1091201
12,2.0941167
120,2.1093235
121,2.1154022
122,2.1007063
123,2.0894332
124,2.0938964
125,2.0918684
126,2.101645
127,2.1031806
128,2.0893707
129,2.0835056
13,2.1171422
130,2.0977483
131,2.0385723
132,2.1038995
133,2.0823567
134,2.0723348
135,2.0836282
136,2.1005754
137,2.0670152
138,2.1137042
139,2.114601
14,2.0675356
140,2.1145976
141,2.0731785
142,2.0933983
143,2.094818
144,2.0751548
145,2.0660424
146,2.0856237
147,2.1022992
148,2.0748105
149,2.1080635
15,2.1037817
150,2.0770934
151,2.079267
152,2.079552
153,2.0974338
154,2.0849822
155,2.0912366
156,2.0713115
157,2.0796845
158,2.0933957
159,2.0955188
16,2.0974336
160,2.1067321
161,2.0855627
162,2.1084223
163,2.0953743
164,2.0670044
165,2.09416
166,2.0912936
167,2.1120064
168,2.087817
169,2.0851073
17,2.1103492
170,2.0740328
171,2.1148508
172,2.07485
173,2.0948112
174,2.096164
175,2.102015
176,2.07342
177,2.0713556
178,2.127777
179,2.0926273
18,2.079543
180,2.1146932
181,2.1168468
182,2.098747
183,2.0949545
184,2.1091945
185,2.069193
186,2.1064274
187,2.1418338
188,2.0778654
189,2.0758648
19,2.1300592
190,2.0788352
191,2.071005
192,2.0418296
193,2.0841749
194,2.0747983
195,2.099306
196,2.0796258
197,2.1057613
198,2.1184301
199,2.0887299
2,2.1176195
20,2.0973494
200,2.0700257
201,2.1093438
202,2.100028
203,2.11119
204,2.0771213
205,2.1094058
206,2.1004739
207,2.1018128
208,2.0939279
209,2.1188774
21,2.1076112
210,2.091006
211,2.0649407
212,2.07026
213,2.1189487
214,2.092871
215,2.0893514
216,2.110836
217,2.0932636
218,2.0751019
219,2.0700579
22,2.1597722
220,2.09427
221,2.0934417
222,2.0921679
223,2.096503
224,2.1046667
225,2.1012394
226,2.1042573
227,2.118373
228,2.1040473
229,2.078815
23,2.0810332
230,2.091676
231,2.076672
232,2.095921
233,2.091981
234,2.0956006
235,2.0784411
236,2.0644104
237,2.1051438
238,2.0919585
239,2.0772805
24,2.1195388
240,2.080344
241,2.0787706
242,2.0698738
243,2.1131802
244,2.0922806
245,2.0914252
246,2.1172252
247,2.070787
248,2.13986
249,2.0765388
25,2.0608988
250,2.082059
251,2.1004167
252,2.111371
253,2.1406548
254,2.0962856
255,2.096055
256,2.0808613
257,2.065598
258,2.1272686
259,2.1006136
26,2.0715926
260,2.0895302
261,2.0940647
262,2.15868
263,2.1082773
264,2.1138265
265,2.0936706
266,2.083261
267,2.089737
268,2.1287735
269,2.1066859
27,2.0932126
270,2.1139584
271,2.1081657
272,2.0961208
273,2.0774024
274,2.0989585
275,2.1387327
276,2.1176267
277,2.0888572
278,2.1050181
279,2.1180792
28,2.1015134
280,2.0835514
281,2.1057804
282,2.112331
283,2.073924
284,2.0673172
285,2.0712397
286,2.1063142
287,2.0945184
288,2.1040807
289,2.1056733
29,2.1011505
290,2.0948932
291,2.09295
292,2.122688
293,2.0631964
294,2.093728
295,2.104368
296,2.1083329
297,2.106057
298,2.1055849
299,2.1058428
3,2.0925207
30,2.0658402
300,2.127377
301,2.0930932
302,2.0696154
303,2.0944872
304,2.1088972
305,2.121866
306,2.0906746
307,2.0936236
308,2.110836
309,2.1080263
31,2.0851114
310,2.087428
311,2.1094549
312,2.0940976
313,2.1087525
314,2.0640163
315,2.064103
316,2.0919652
317,2.0927296
318,2.0956435
319,2.0938096
32,2.0956593
320,2.1129823
321,2.097417
322,2.0951881
323,2.0716255
324,2.065143
325,2.1059833
326,2.1006708
327,2.1136308
328,2.0665212
329,2.1004798
33,2.0649874
330,2.1038597
331,2.1136937
332,2.0795352
333,2.1016014
334,2.0710046
335,2.0970907
336,2.090476
337,2.089695
338,2.0638413
339,2.0784986
34,2.1083434
340,2.1181486
341,2.1111586
342,2.0770855
343,2.0983086
344,2.071086
345,2.1042094
346,2.109339
347,2.0809815
348,2.1094642
349,2.0789065
35,2.0887651
350,2.0929682
351,2.1041002
352,2.1072567
353,2.1164978
354,2.1593783
355,2.1098793
356,2.0979853
357,2.0791302
358,2.1034567
359,2.0907094
36,2.0920594
360,2.0851243
361,2.096887
362,2.1056314
363,2.0493793
364,2.0974205
365,2.1019876
366,2.078677
367,2.1035268
368,2.066418
37,2.106024
38,2.0849833
39,2.0967386
4,2.0657434
40,2.1101878
41,2.09186
42,2.1393063
43,2.1236835
44,2.0655375
45,2.0827441
46,2.0775697
47,2.087505
48,2.119553
49,2.0942326
5,2.0908456
50,2.0665293
51,2.0705154
52,2.076586
53,2.1091223
54,2.0726104
55,2.1177936
56,2.1134555
57,2.121898
58,2.0940619
59,2.119387
6,2.1088893
60,2.12305
61,2.1113057
62,2.0672283
63,2.0641754
64,2.10533
65,2.1070867
66,2.1131318
67,2.093179
68,2.0890355
69,2.1133723
7,2.1138096
70,2.0916603
71,2.0737295
72,2.0753062
73,2.0927134
74,2.0930665
75,2.1062129
76,2.0931897
77,2.1059499
78,2.1014585
79,2.1097732
8,2.0795527
80,2.0951376
81,2.0860612
82,2.107689
83,2.1094606
84,2.1055849
85,2.1031613
86,2.0787997
87,2.1083143
88,2.1126792
89,2.1082156
9,2.06645
90,2.1043172
91,2.13842
92,2.1042612
93,2.0796974
94,2.078912
95,2.0597515
96,2.0999868
97,2.0821056
98,2.0711203
99,2.085444
