file,perplexity
0,3.821764
1,3.8219335
10,3.8196151
100,3.8174055
101,3.8192885
102,3.8192585
103,3.8180768
104,3.819935
105,3.8220026
106,3.8226368
107,3.8178797
108,3.8194776
109,3.8203168
11,3.8190012
110,3.817075
111,3.818044
112,3.8190577
113,3.8182592
114,3.819066
115,3.8254702
116,3.8220973
117,3.819265
118,3.8188765
119,3.8187568
12,3.8186162
120,3.8193755
121,3.8238826
122,3.8197048
123,3.8163526
124,3.818142
125,3.817812
126,3.8138049
127,3.8206406
128,3.818232
129,3.8196397
13,3.8236587
130,3.8188689
131,3.8150895
132,3.8195753
133,3.8197093
134,3.8221917
135,3.8188238
136,3.8174946
137,3.8216326
138,3.8237097
139,3.8240926
14,3.8153632
140,3.8177264
141,3.8180995
142,3.817816
143,3.8180585
144,3.8171585
145,3.8178542
146,3.819425
147,3.8193665
148,3.8196297
149,3.8197424
15,3.8210933
150,3.8175752
151,3.8197284
152,3.818944
153,3.819779
154,3.8206656
155,3.8185325
156,3.8216941
157,3.8195517
158,3.818446
159,3.8192384
16,3.8189502
160,3.819799
161,3.8194935
162,3.819348
163,3.8178425
164,3.8227127
165,3.817731
166,3.8174732
167,3.819813
168,3.8208373
169,3.8203838
17,3.8185756
170,3.8169591
171,3.8229272
172,3.8180134
173,3.8188043
174,3.8194997
175,3.8192372
176,3.8174741
177,3.8221781
178,3.8222983
179,3.8246453
18,3.820472
180,3.8237002
181,3.8136811
182,3.8158157
183,3.814832
184,3.8191879
185,3.8221233
186,3.8186738
187,3.8258085
188,3.820597
189,3.8174636
19,3.8187318
190,3.8195367
191,3.821551
192,3.8186662
193,3.819116
194,3.81742
195,3.8170373
196,3.81932
197,3.819332
198,3.8227603
199,3.8161523
2,3.8228893
20,3.8199515
200,3.8178275
201,3.8196774
202,3.816338
203,3.8158753
204,3.81889
205,3.819056
206,3.8196974
207,3.819254
208,3.8191583
209,3.822842
21,3.81448
210,3.8246133
211,3.8216546
212,3.8186247
213,3.8228672
214,3.8177285
215,3.818212
216,3.818543
217,3.8176076
218,3.8186457
219,3.8217902
22,3.81629
220,3.8176885
221,3.8181686
222,3.8175547
223,3.8190517
224,3.8189094
225,3.819956
226,3.81983
227,3.8226082
228,3.815391
229,3.8200002
23,3.8192804
230,3.818176
231,3.8187194
232,3.818852
233,3.8178887
234,3.8190362
235,3.8191323
